full_text,label
@CommuterLine Hampir 1 jam berdiri berdesakan di dalam kereta akhirnya saya keluar stasiun karena mengejar waktu terpaksa naik taksi online,Kepadatan
@CommuterLine minimal kereta bogor jalanin lah dari kota njir numpuk banget ini,Kepadatan
@CommuterLine Tolong disampaikan ke unit terkait min biar jadi evaluasi. Lumayan numpuk kalau 20min nunggu di rush hour soalnya min,Pelayanan
@CommuterLine kereta pemberangkatan depok jam 7.03 kok gaada? Penumpang jadi numpuk,Kepadatan
@CommuterLine min jalur 2 tn abang pd mo ke manggarai numpuk bgt ini kereta ngga dateng2,Kepadatan
@CommuterLine min ini sudimara-tanah abang telat kah? Biasanya 1647A jam 07.21 ini 07.28. Jadi numpuk orang di peronnya,Kepadatan
@CommuterLine Trus fokus ke pintu mana lagi? Semua pintu penuh. Kau sediakan dong kereta lbh byk lg dan jarak tingginya lbh pendek. Itu kau baru bs ngomong begitu,Kepadatan
@CommuterLine @depol333 kereta balast kenapa lewatnya di jam kerja? udah tau green line gak telat aja udah numpuk. ngaco bgt,Pelayanan
@CommuterLine 10 menit nunggu aja udh numpuk. Laillahaillallah.... Setiap hari ada aja yg pingsan emang ga jadi pelajaran tuh??,Kepadatan
@CommuterLine Min ini sakit banget kejepit macam begini tolonglahh paham si hujan &amp; jam padat tp sakit banget,Kepadatan
@CommuterLine Coba lah dikaji ulang itu jadwal pagi jam 06.00-07.00 arah rangkas - tanah abang. Orang udh bnr2 numpuk loh jeda kereta 20 menit. Masa nunggu ada yg luka2 krn keinjek dulu baru dikaji ulang? Tolong lah,Keamanan
@CommuterLine @KAI121 kak ini announce di dalem kereta nya suka kecillll bangettt kenapa yaaa sampe ga kedengeran suka bingung kalo posisi nya penuh terus aku duduk beneran ga kedengeran ini st mana,Pelayanan
@CommuterLine sumpah ya. Kereta telat mulu sampai numpuk di Manggarai. Kereta arah Kp. Bandan atau Tn. Abang kenapa lama terus sih? Orang turun dari Bogor line set 9 jam 8.50 baru dateng tuh arah Sudirman. Nggilani,Kepadatan
@CommuterLine kenapa kereta Jakarta kota 8 rangkaian di jadwalkan setelah manggarai 12 rangkaian ya? Pertimbangannya apa? Jurusan manggarai lengang sekali dan Jakarta kota padat. Padahal harus menampung penumpang transit juga nanti. Kenapa bkn jurusan manggarai yg 8 rangkaian? https://t.co/mSTk4Whg6X,Kepadatan
@CommuterLine Stasiun Tigaraksa kan ada 4 Jalur gunakan semua jalur Stasiun Tigaraksa untuk mengurai antrian Kereta pakai itu jalur 2 3 &amp; jalur 4 Stasiun Tigaraksa biar KRL dari Tanah Abang lancar dan kembali menjadi perjalanan Relasi TGS-THB Krn pnp sdh padat ini,Kepadatan
@CommuterLine ini di tn abang udh numpuk knp greenline arah parung/tigaraksa/rangkas telat di rush hour gini,Kepadatan
@CommuterLine min ini maggarai-tanah abang kenapa ga jalan2? Udh numpuk di manggarai,Kepadatan
@CommuterLine Green line ganggu an Mulu jalur rame serasa anak tiri,Keterlambatan
@CommuterLine min kalo puasa jam2 segini jam 4-6 sore gt banyakin kereta cikarang dong daripada bekasi ini kan bisa sekalian jadinya. Udh numpuk ini nungguin kereta ckrg di buaran mana cuma 10 gerbong adanya,Kepadatan
@CommuterLine kenapa jadwal kereta greenline ini telat terus dari jadwal seharusnya? Penumpang nya sampai numpuk banget. Jadwal ke parung panjang atau tigaraksa juga gak ada langsung ke rangkasbitung. Harusnya ada jadwal jam 07.52 tapi jadi 08.07 di tulisan stasiun,Kepadatan
@CommuterLine yang jam 6-8 pagi ga mau dipercepat apa jeda nya? Padat bgt smpe orang pada teriak2,Kepadatan
@CommuterLine min ini katanya udh kelar gangguan di green Line ini kenapa di tanah abang msh numpuk aja sih? Masih gangguan?????? Jujur aja jangan udah bilang udh kelar Gua udh kelewat 3 kereta udh kaya peyek semua didalem Minta maaf mulu kompensasi nggak,Kepadatan
@CommuterLine kok ga ada yg ke kemayoran ya? Numpuk banget nih min di duri,Kepadatan
@CommuterLine ini ada gangguan gak sih pagi? Biasa naik yang jam 5.23 dari bekasi kosong ini di Cakung udah numpuk masuk di jalur 4 pula terus di jalur 3 ada kereta stop,Kepadatan
@CommuterLine @resdev15 Udah liat jadwalnya gak valid min. Tn abang-rangkas harusnya ada 7.30. Ini aja belom ada keretanya. Jadwal ga jelas kereta jarang penumpang numpuk. Hhhhhh padahal jalur dan peron udah banyak,Pelayanan
@CommuterLine kereta arah bekasi cikarang manggarai mana jirrr lama bgt pada numpuk tauuu pdhl jam segini harusnya gak se crowded ini,Kepadatan
@CommuterLine oi ini serius kereta tujuan tn abang dr cisauk td jalan 7.27 trs baru ada tujuan tn abang lg 7.46. Jeda 20 menit mau numpuk kaya apa itu di dalem gerbong?? Yg jeda 10 menit aja numpuk poll loh #KRLgreenline,Kepadatan
@CommuterLine TAMBAHIN DONG: KRL TERBARU BUATAN INKA (SELALU) PINTUNYA BUKA TUTUP BUKA TUTUP ALIAS TROUBLE DAN BIKIN PENUMPANG NUMPUK,Pelayanan
@CommuterLine @renalbachdian Selisih 20menit pastilah numpuk bulan puasa juga prepare waktu klo bln puasa gni krn pulang kerja pd lebih awal,Kepadatan
@CommuterLine awokwok KRL via MRI dr Kranji sebelumnya berangkat jam 7 selanjutnya sampe detik ini blm dateng Kalo ngasih jadwal yg ngotak lah dikit. Ini penumpang numpuk di Kranji woy kasian bgt penumpang yg ga dpt jam 7 harus nunggu hampir 1/2 jam!!!!!,Pelayanan
@CommuterLine mau tanya ini green Line lg masalah kah? Kok di sudimara tumben numpuk banget minggu lalu ga gini,Kepadatan
@CommuterLine min 1665D kenapa telat dateng? Harusnya jam 9 kurang udah sampe sudimara tapi ini malah baru berangkat serpong. Perbaikin dong jadwalnya! Penumpang numpuk di stasiun jadinya.,Pelayanan
@CommuterLine tn abang emg rame tp gerbong wanita masa ga ditertibin khusus wanita ya ..? https://t.co/OaNAlBzush,Pelayanan
@CommuterLine mana nih kereta green line dari thb? udah numpuk ini peron 5 6,Kepadatan
@CommuterLine smg cepat diatasi tadi jadinya penuh gila di krl :(,Kepadatan
@CommuterLine Min kenapa sih rangkaian krl tangerang cm 8? Kan penuh sesak banyak yg ga bs naik kenapa bukan ditambah gerbongnya malah dikurangin,Kepadatan
@CommuterLine manggarai jadwalnya scam mulu numpuk nih tujuan duri angke,Pelayanan
@CommuterLine ada apa ni min. Numpuk banget di sudirman jam segini gara2 delay mulu. di papan jadwalnya diubah terus jam kedatangannya,Kepadatan
@CommuterLine klo sudah rentang waktu jam 8. Lama sekali nunggu di manggarai untuk kereta arah sudirman. 3 pemberangkatan dari bogor sampe numpuk di manggarai. Knp jadwal susah ditebak ya,Pelayanan
@CommuterLine ini ga mau dijalanin aja yg sebiji nih dr 17.40 sampe skrg masih dikota aja sedangkan penumpang numpuk Pasti udh penuh dr sana lah kocag mana gaada lagi kereta yg ke bogornya aduhhh https://t.co/hz1ToGeWHV,Kepadatan
@CommuterLine ini ada gangguan apa gimana ini di stasiun cilebut numpuk banyak orang gini ada gangguan bukan?,Kepadatan
@CommuterLine Goblok banget bikin jadwal ga pake data. Stasiun numpuk tolol. Dan kesalahan ini diulang ulang terus tiap hari. Manajemen kalian bikin keputusan pake otak ga?,Pelayanan
@CommuterLine tolong beri penjelasan keterlambatan kereta 1752D hari ini peron jlr 5-6 tanah abang penuh cenderung membahayakan. G ada rencana penambahan frekuensi dan panjang rangkaian pada jalur rangkasbitung???,Keamanan
@CommuterLine min maaf mau nnya utk green line apakah gangguan? soalnya dikebayoran penuh bgt https://t.co/ln6qF5opHM,Keterlambatan
@CommuterLine Ya ampun pantesaaann ini di sudirman udh numpuk Lama bgt udh 50menit,Kepadatan
@CommuterLine kenapa setiap pagi jadwal greenline selalu ngaret min? Jarak antar kereta lebih dari 10 menit bikin numpuk penuh sesak dan waktu tempuh lama. Selalu dijawab pembatasan kecepatan jalur Maja apakah selalu tidak ada solusi?,Kepadatan
@CommuterLine hari selasa 17 Feb saya dari bekasi mau ke pasar senen arah puntu tap out di st senen sangat sempit dan atapnya rendah sehingga antrian membludak hampir sesak nafas. Membahayakan menurut saya tlg diperbaiki makasih,Keamanan
@CommuterLine halo admin ini ada kendala apa ya? sudah numpuk di stasiun tanah abang orang makin berdatangan. tolong infonya ya https://t.co/cvL3c4in2Y,Kepadatan
@CommuterLine KAI Commuter dimohon melihat permasalahan headway &amp; jumlah gerbong ini secara serius dan bukan hanya mencatat sebagai masukan angin lalu. Ini setiap hari orang2 bener2 tersiksa didalam kereta benar2 penuh sesak diluar manusia harus khawatir terlambat karena terus tdk bs msk.,Kepadatan
@CommuterLine min kenapa sih kereta arah tangerang berangkat/datengnya itu selangnya lama banget bener-bener sampe numpuk dulu di stasiun,Pelayanan
@CommuterLine ini di Manggarai kereta arah Angke sudah penuh padat pol tapi ga jalan juga sudah setengah jam. Ada apa sebenarnya?,Keterlambatan
@CommuterLine Betul sebisa mungkin jangan lewatin batas kuning apalagi saat ada kereta melintas di jalur. Apalagi misal rame kita gak tahu bakal terdorong atau sengaja didorong orang. Tetap waspada. @CurhatKRL,Keamanan
@CommuterLine Min ini ga jalan2 posisi arah Citayam. Pegel bgt numpuk. Laper min ga bawa bukaan,Kepadatan
@CommuterLine stasiun cibitung numpuk penumpang semua udah 40 menit ga ada yang arah angke/kampung bandan kenapa lagi kereta lo woi?,Kepadatan
@CommuterLine Please perbaiki ac nya biar manusia yg di dalam gerbong tidak pengap masa nunggu sampe ada korban akibat sesak nafas?,Pelayanan
@CommuterLine Numpuk gini,Kepadatan
@CommuterLine Kalian tuh kebangetan ya kerjanya gak becus. Gangguan tigaraksa-maja itu udah dari kapan tau tapi gak ada perbaikan. Kereta telat 5 menit aja udah penuh ya bapak ibu commuterline. 12 menit telat itu kebangetan!!!!!!!!,Keterlambatan
@CommuterLine krl knp ya kereta penuh berdesakan tp ac kaga ada rasanya kipas pun ga berasa https://t.co/mJYMR83NjT,Pelayanan
@CommuterLine min update greenline ni dah numpuk binggow arah tn abang zzz,Kepadatan
@CommuterLine jgn lama2 brentinya gerbong padat bisa kebayang tuch,Kepadatan
@CommuterLine selama bulan puasa ini greenline makin penuh sesak mohon dibantu untuk penambahan menjadi 12 rangkaian. Mengingat greenline jalur terpanjang dibanding jalur lainnya,Kepadatan
@CommuterLine weh anjing . Buruan ini goblok . Di tanah abang udah numpuk dijalur 6 . Malah ngetem di langsiran ini 1756 . Tolol,Kepadatan
@CommuterLine Berapa lama lagi sampai normal? Tangerang udh numpuk banget :(,Kepadatan
@CommuterLine Tolong dong @CommuterLine urusin alien2 yang gamau jalan di lajur kanan eskalator padahal kosong loh diatas. Kalo perlu dibentak bentak aja kelakuan alien2 ga jelas ini https://t.co/8pPGLRPQ9d,Pelayanan
@CommuterLine bodo amat cok bukannya di infoin dari awal dongo apa gimana sih? di pikir warganya punya waktu luang apa gimana?,Pelayanan
@CommuterLine GERBONG MIN GERBONGGGG HARI HARI JD PEPES,Kepadatan
@CommuterLine padet bgt min sudirman 20 menit lebih gaada kereta arah manggarai,Keterlambatan
@CommuterLine min KRL Tangerang-Duri yg hari ini jadwal dari stasiun Tangerang jam 06.07 kenapa cuma 8 SF? udah mah rush hour gerbong dikit ini di dalemnya udah kejepit semua orang2 nyampe rawa buaya aja banyak yg gabisa masuk lagi. Bukannya dibanyakin malah dikurangin SF nya,Kepadatan
@CommuterLine etmin greenline telat kah? Masa krl jam 6 pagi di pd ranji udah padet aje.,Keterlambatan
@CommuterLine @eqrzq Tambahin min gerbongnya di pagi ama sore ajaa deh.... udah kayak pepes kami didalam kereta. Greenline ya minnnn... nunggu kereta selanjutnya juga bukan opsi min...,Kepadatan
@CommuterLine sumpah ini greenline stasiun tanah abang kenapa padet bgt sih. Orangnya banyak tapi eskalator yg nyala cuma 1. Rasanya mau marah https://t.co/HWZEcfFJtt,Kepadatan
@CommuterLine spt biasa ngatur jadwal seenak udel aje ini di manggarai (blue line) jadwal 17.52 tp blm dtg sedangkan di peron udah padet SIAPA SIH YG ATUR JADWAL ????????,Keterlambatan
@CommuterLine min itu jadwal kereta keberangkatan St. Manggarai / St. Jakarta Kota dari St. Bogor dengan rentang waktu 14.30 - 15.00 jangan sekosong itu atuh. udah kereta tersedianya lama baru jalan jam 15.06 dari Bogor dikasih 8 rangkaian pula jadi pepes min . https://t.co/fWDlUaqKCm,Keterlambatan
@CommuterLine Beneran udah selesai? Tapi dimanggarai masih padet banget... blm ada info,Kepadatan
@CommuterLine gila lu ga ada improvement sama sekali di green line. Literally tiap hari pepes parah dan masih harus telat monyet lu tau ga sih telat 2 menit aja udah senumpuk ape itu di stasiun sialan,Kepadatan
@CommuterLine Yaelah mau berangkat jam 5 pagi sekalipun juga keretanya tetep pepes. Buka tuh persinyalan green line tambah perjalanan biar headway bisa under 10 mins. Heran udah tau rush hour interval 10 menitan masih telat pula like bro lu ada spare 10 menit antar kereta dan masih telat???,Keterlambatan
@CommuterLine gerbong padet ini ketahan di pasming dari tadi buswttt,Keterlambatan
@CommuterLine ini ketahan di pasar minggu mana sesek banget,Keterlambatan
@CommuterLine benerin lah jadwal keberangkatan commuter masa kita yg kerja ama mepet2an kek pepes gini harus ngalah mulu ama jadwal KAJJ??? mentang2 gak profit gitu?? apa gimanasih tolong dong udah 2 hari begini kalo ampe seminggu bahkan seterusnya parah bgt sih lu,Keterlambatan
@CommuterLine kenapasih greenline skg interval kereta dateng makin lama mana cuma 10 gerbong ampun padet padet,Keterlambatan
@CommuterLine Min stasiun depok baru padet bgt 2 x kereta ga bisa masuk bner2 padet Kemarin ada gangguan ?skrg ada apa ni min kereta dipo ? Tahun baru hrs,Kepadatan
@CommuterLine ini kenapa KRL rute dari Bogor - Jakarta Kota dari tadi nggak ada ??? Jeda waktunya harusnya setiap 5 menit ada. Kenapa ini lama bangeeettt ??? Nggak ngaruh mau hari kejepit kek mau cuti bersama kek harus tetep on schedule dong !! Nggak bener banget ini !! Kacau !!,Keterlambatan
@CommuterLine @r3pertoire Min kita tiap hari pulang pergi jadi pepes. Tolong disampaikan ke manajemen untuk tambah armada dong,Kepadatan
@CommuterLine Kereta jakot ketahan di cilebut. Siap dah kegencet ini di citayam,Keterlambatan
@CommuterLine @KAI121 knp klo di stasiun Gondangdia berhentinya sebentar banget sih min? Pdhl di gondang klo pagi khususnya weekdays tuh banyak bgt yg turun pagi ini sekitar jam 9 kurang chaos banget di gondang banyak yg kejepit saking desek2an mau keluar krn pintu udh mau nutup,Kepadatan
@CommuterLine Katanya penyesuaian jadwal pake GAPEKA biar lebih rapi tapi hasilnya di lapangan malah makin semrawut. Rangkasbitung Tanah Abang jam 6 8 pagi dulu ±6 menit aja udah jd pepes sekarang malah dibuat jadi ±10 menit dan hasilnya penumpang numpuk ditiap pemberhentian.,Kepadatan
@CommuterLine lama banget estimasi nya 2 jam ni orang pada puasa dan dalem kereta padet pingsan mau tanggung jawab min?,Keterlambatan
@CommuterLine ini ada gangguan apa yaaa min ketahan kereta di sebelum Jatinegara udah mau sejam mana kondisi kek pepes,Keterlambatan
@CommuterLine fetishnya emang suka liat orang kegencet ya? ini greeline telat mulu. dari sudimara aja ga bisa naik gimana yang di juramangu sama pondok ranji,Keterlambatan
@CommuterLine @JohnTambunan Ya bikin jadwal yang jelas dong kalo memang ada selisih2 waktu. Jadi penumpang juga bisa atur waktu berangkat. Jangan sukak2 kalian mulu nih. Tar tiba2 telat 10 menit cuma maaf2 mulu tapi pengguna udah kayak pepes di gerbong.,Keterlambatan
@CommuterLine @mywoobear_ Iya tp ini telat. Udh kaya pepes di kereta. Tolonglah jgn suka telat,Keterlambatan
@CommuterLine Gak terfokus gak terfokus. Green line noh udah kaya pepes. Udah layak banget kaya RED LINE. Perbanyak jam dan armadanya.,Kepadatan
@CommuterLine Relasi 1707B rangkas-tenabang udah kaya pepes sarden lagi efisiensi AC atau abis freon?,Kepadatan
@CommuterLine min sorry jadwal krl bs di adjust lg ga ya dibenahi krl cikarang 5132B jeda dari cikarang sebelumnya 40 menit jd udh numpuk bgt trs di bekasi berentinya kelamaan min pdhl keretanya udh padet sumpek,Kepadatan
@CommuterLine Min coba dong di evaluasi pemilihan gerbong di jam sibuk (6.50 dari st parlong). Masa jam padet dikasih gerbong wanita gini di gerbong tengah? Ini loh jadi pepes geprekan manusia didalamnya. Segera realisasi Greenline 12 gerbong dong! https://t.co/oMnGous5Ar,Kepadatan
@CommuterLine min punten boleh gak si kereta dari Depok masuknya gak lama² huhu keujanan basah semua penumpangnya nunggu di peron hahha,Keterlambatan
@CommuterLine lu yang bener aja lah krl lu terlambat terus. orang dari pagi udah nunggu sampe numpuk ya gak bisa masuk anjir hadeh. telaat terus kereta lu,Kepadatan
@CommuterLine ini kereta serius gaaada yg dtg mau kp bandan atau angke semuanya msh mandek di cikarang? Ga sesuai bgt sm jadwal yg kalian bikin. Udh 20 menit nunggu nihhhhh!,Keterlambatan
@CommuterLine 8.35 kereta sampe st klender. Nunggu 13 menit baru jalan krn nunggu pergantian jalur. Baru jalan 4 menit brenti lg di cipinang (antara st klender jatneg) dgn alasan sama,Keterlambatan
@CommuterLine hallo min ini kita posisi udah nunggu di stasiun sudirman dari jam set 5 dan crowded bgt karena udah 2x lewat kereta penuh semua tolong dong ditambah armadanya untuk yg tujuan bekasi-cikarang. udah dikasih pulang cepet sm kantor malah nunggu krlnya lama.,Kepadatan
@CommuterLine @miss_bright97 Ya liat aja lah kereta yang berangkat dr sudimara 8.06 JANGAN NANYA MULU. KAN PUSAT YG PUNYA KENDALI SETIAP HARI PENUMPANG DSURUH NGAPALIN KERETA NOMOR BERAPA. KALIAN KAPAN APAL JADWAL PENUMPANG NYA? ANEH. NUNGGU ADA YG MATI DLU DI DALEM KERETA APA GMANA SIH.,Pelayanan
@CommuterLine ini serius nih se sampah ini layanan KAI jalur bekasi - angke ? Pagi lama di Manggarai sore lama di Sudirman gimana bisa nunggu kereta ke Manggarai aja sampe 30 menit,Keterlambatan
@CommuterLine ini tuh bener 10 menit lebih nunggu kereta? Di gondangdia https://t.co/JNvXBChgre,Keterlambatan
@CommuterLine Min udah sejam nunggu kereta dr tanah abang arah rangkas.,Keterlambatan
@CommuterLine Pliss nunggu lamaa 2 jam di Stasiun Daru sedangkan ini mau Naek Kereta Lokal Merak,Keterlambatan
@CommuterLine krl 5550 (kmp bandan -bekasi) sore ini telat 10 mnt. syukur ada perubahan jadwal jd bnyak kereta cikarang ga perlu nunggu 30 mnt (KRL 5132B). semoga jadwalnya bisa seperti ini terus. biar orang2 arah cikarang ga numpuk pertemuan krl Senen dengan Krl Manggarai. https://t.co/RBeZc6vag0,Keterlambatan
@CommuterLine KALIAN PUNYA OTAK GA SIH? KERETA PERON ATAS MANGGARAI BARU BERHENTI TRUS FEEDER KE TANAH ABANG MASIH KOSONG UDAH JALAN. NANTI JALUR 1 &amp;2 KEJEBAK HARUS NUNGGU KERETA LUAR KOTA. PLANNING PENJADWALAN KALIAN YG NOL ATAU OTAK YG GA ADA? MIKIR GA SIH?,Keterlambatan
@CommuterLine engga gangguan juga kereta berhenti bisa sampe 15-20 menit diem doang nunggu pergantian jalur dari minggu lalu,Keterlambatan
@CommuterLine sy masih di manggarai nunggu kereta arah duri ga dateng2. bikin telat aja,Keterlambatan
@CommuterLine Bikin jadwal kereta tuh bs ngitung gak sih? Ud kereta lg padat banget bisa2nya harus nunggu gantian jalur sampai 2x ud nunggu bs hampir 5 menit masing2. Prioritas jalur yg penuh dulu lah.,Keterlambatan
@CommuterLine gilaaaaa nunggu 21 menit cuma buat kereta baru ini begini terus aja stasiun jurang mangu dan stasiun pondok ranji kena apes terus penumpangnya.,Keterlambatan
@CommuterLine min ini kenapa ya nunggu 15 menit kereta di jakarta kota ga jalan jalan arah bogor / nambo? biasanya ga sampe se lama ini padagal ada 3 kereta,Keterlambatan
@CommuterLine ini jadwal kereta bekasi pagi-pagi emang jaraknya antar keretanya 20 menitan ya? tadi ada 7.34 lalu ada lagi 7.52 itu pun nunggu jarak jauh jalan,Keterlambatan
@CommuterLine halo kak ini saya udh nunggu 30 menit di st tanah abang tapi blm ada kereta datang arah cikarang/bekasi knp ya?,Keterlambatan
@CommuterLine penumpang kampung badan ga dianggep apa gimana dah mau ke manggarai aja nunggu kereta 30 mnt,Keterlambatan
@CommuterLine min tambahin jadwal kereta tangerang plij. Masa rush hour nunggu 17 menit,Keterlambatan
@CommuterLine @spillproduk Walaupun sehat kalau naik kereta dempet2an trus lu tahan lagi 30 menit gak gerak mah bisa meninggal kali orang. Nunggu sampe 30menit mah ngapain anjir??? 30menit kereta lu bisa sampe 4 stasiun kalau perlu ngambil jalur ya 10 menit itu udah lama banget,Keterlambatan
@CommuterLine Sudah 45 menit nunggu dalam kereta di rawa buntu. Trus dimundurin ke serpong. Nunggu lagi 10 menit dan skarang baru jalan,Keterlambatan
@CommuterLine min kereta ke rangkas udh sejam nunggu kok gada update,Keterlambatan
@CommuterLine min kenapa kereta ke tn abang dari st sudimara nunggu nya sampai 23menit kalo di atas jam 10 pagi,Keterlambatan
@CommuterLine lg nunggu hampir 20 menit aku naik d kereta yg akan jalan paling pertama (peron 5) udh di gerbong paling depan. Udh nunggu selama itu tiba2 ada announcement kalo kereta yg jalan duluan itu di peron 3. Semua org lari ngejar pindah peron. Tbtb peron 5 keretanya jalan,Pelayanan
@CommuterLine Kl kasih info yg jelas! Semua org di stasiun sudirman berdiri lama didalam kereta cm denger ada gangguan tp ga dikasih estimasi brapa lama. Apa kalian lupa sebagain besar penumpang itu berdiri? Kl memang lama sarankan orang untuk cr transport lain. Seneng bgt nyuruh org nunggu,Pelayanan
@CommuterLine Kereta Jatinegara pasar Senin nunggu 40menitan min lama bangeeeed,Keterlambatan
@CommuterLine kereta dari arah KMO sudah sejak 18.30 tertahan di PSE. Mau berapa lama lagi bjirrrrr nunggu?!?!?!?!?!?!?!!,Keterlambatan
@CommuterLine mundur mulu jamnya goblok lu anjing awas aja kalo ditengah jalan nunggu kereta jauh lagi. gw di tambun dari 8.10 sampe skrg nunggu angke 30 menit lebih blm ada juga malah mundur terus tuh jam bangsat bangsat di aplikasi juga ga di update. dongok kontol,Keterlambatan
@CommuterLine Masuk Manggarai harusnya bisa 9.37-9.38 tapi kudu nunggu sampe 9.43. Jam 9.45 baru masuk Manggarai. Nunggu apa sih? Relnya bermasalah? Kereta di depan gangguan?,Keterlambatan
@CommuterLine gila sih berasa dihukum banget naik dari stasiun jurangmangu dari 8:05 harus nunggu 17 menit buat naik kereta selanjutnya https://t.co/iGaSpXfqbe,Keterlambatan
@CommuterLine bisa ga si jadwal kereta cikarang di jam 5 dibenerin? Kalo udah ketinggalan nunggu nya sampe setengah jam lagi di stasiun bekasi padahal kereta nya yg telat harusnya bekasi duluan yg masuk. Capek bgt tiap hari buang2 waktu nungguin krl selanjutnya.,Keterlambatan
@CommuterLine kereta lu tiap hr nunggu ganti jalur aja hrs 30 min. Manusia2 ga guna emang,Keterlambatan
@CommuterLine tolong dong kereta terakhir greeenline jadwalnya diperbaiki gua tau niatnya baik nunggu kereta yang lain juga di tanah abang. Tapi kan kalau nunggu itu artinya waktunya kan jadi gak nentu. Mending di tambah kereta terakhir itu.,Keterlambatan
@CommuterLine udah dua hari kereta arah bandan selalu nunggu pergantian jalur lama banget. Udah keretanya telat dateng nunggu lama pula ganti jalur. Ngerti gaksi kereta kota-priok itu waktu nunggu 30 menit. Ketinggalan kereta kota-priok ngerugiin waktu orang banget lah,Keterlambatan
@CommuterLine gak ada niatan bikin tangga gitu di stasiun angke buat peron 1 ke 3. Gw nyesek loh sering banget mau ke peron 3 selalu kehalangan kereta berhenti di peron 2 terus keburu jalan di peron 3 harus nunggu lagi lama,Keterlambatan
@CommuterLine woi kereta angke via manggarai harusnya 8:14 di st tambun ini 8:31 baru muncul disuruh nunggu KAJJ lagi 8:37 baru berangkat. udah berangkat terhenti masuk st Bekasi sampe jam 8:58 lu pada udah gila?,Keterlambatan
@CommuterLine @UnitedAsk rill minggu lalu jg pernah kek gini pintunya gak bisa nutup jd hrs nunggu kereta lg di manggarai tolong lah min kalo blm optimal krlnya jgn dipakai dulu,Keterlambatan
@CommuterLine kontol lama banget nunggunya anjing di stasiun bekasi 10 menit jalan blom ada 5 menit berenti lagi nunggu kereta jauh. tai lu monyet anjinggggggggg,Keterlambatan
@CommuterLine saya naik kereta ini tapi kok disuruh turun di parungpanjang dan disuruh nunggu lagi? kok keretanya engga sesuai tujuan? https://t.co/5NgNblEgUX,Keterlambatan
@CommuterLine ga becus banget kerja lu nunggu masuk ke kota lama banget ada kali 10 menitan. Orang-orang jadi pada ga dapet kereta Priok kudu nunggu setengah jam lagi https://t.co/npzxBPYFei,Keterlambatan
@CommuterLine Kereta Sudirman duri ada jam berapa ya? Aku nunggu udah 15 menitan blm dateng juga,Keterlambatan
@CommuterLine min nunggu kereta di stasiun Jurangmangu arah ke tanah abang ko lama ada apa ya?,Keterlambatan
@CommuterLine ini rangkaian 8 kereta tujuan Bogor yang biasa sekitar 7:30 tiba di cawang kemana? masa nunggu sampai 7:40 bahkan bisa lebih lama karena tadi waktu dijadwal sempat berubah ke 7:43 lalu kembali ke 7:40,Keterlambatan
@CommuterLine Lah kocak ih. Orang dibilang kereta jalur jakarta kota. Ini yg depok aja udh lewat 2-3 kali kereta. Jakarta kota lamaaa. Ini di st manggarai nunggu nya,Keterlambatan
@CommuterLine min ini kenapa stasiun yg ke arah PS Senin di Jatinegara blm ada jg? Nunggu dr jam 7.50 ampe 8.43 blm jg ada. Saya sengaja naik kereta jj turun di Jatinegara biar bisa langsung kerja. Klo gini mah buat telat aja,Keterlambatan
@CommuterLine Ngapain nambah stasiun kalau jumlah perjalanan &amp; jumlah gerbong tidak ditambah? Yang tadinya di Cisauk kalau berangkat pagi buat kerja bisa naik sekarang harus nunggu kereta ketiga supaya bisa naik. @KAI121 @kemenhub151,Kepadatan
@CommuterLine kalo cuti bersama baiknya jadwal kereta disamain kaya jadwal hari kerja biasanya. Ga semua orang cuti bersama itu libur. Ini kita pd nunggu di jalur 1 nunggu kereta keberangkatan Parungpanjang jam 7:40. Tp jadwalnya malah ga ada. Adanya jam 09:00. Tolonglah.,Keterlambatan
@CommuterLine goblok banget you ngurus jadwal kereta. Udah berangkat telat sekarang setiap stasiun nunggu hampir 10 menit. You memang kagal becus,Keterlambatan
@CommuterLine babi nunggu penumpang turun tangga buat masuk kereta kaga mau giliran kereta gangguan cuma bisa minta maaf minta penumpang sabar nungguin tapi ngga ngasih kompensasi apa2. Dasar tai,Pelayanan
@CommuterLine apa gak pernah bikin mitigasi jika ada gangguan di beberapa titik gitu? Hari ini gangguan ambles ke arah Rangkasbitung tp di kereta udh nunggu 2 jam secara total berhenti di Parung Panjang Daru dan skrg Tigaraksa.,Keterlambatan
@CommuterLine Nunggu kereta duri angke dari jam 5.35 sampe jam 6.00 ngak ada yg dateng makin lama makin jelek sistem nya stasiun bagus tapi layanan keretanya jelek.,Keterlambatan
@CommuterLine jembut lo anjing keluarga lo haram bangsaatttttt lama banget anjing harus nunggu lg kereta jauh ditengah jalan yaallah tuhanbnnnn,Keterlambatan
@CommuterLine kereta ini telat sampai tanah abang membuatku ketinggalan kereta di transit. Akhirnya harus nunggu 20 menit. Nyesek. Sia-sia pulang lebih cepat. https://t.co/ncbsclIvlG,Keterlambatan
@CommuterLine Setidaknya tolong kasih tau lah ke penumpang yang menumpuk di stasiun-stasiun yang kemarin dilalui evakuasi kereta pas jam pulang kantor waktu itu. Biar gak pada emosi nunggu lewatnya. Well untung evakuasinya selesai dalam sehari. Salut lah.,Pelayanan
